user_id,company_id,signup_date,country,acquisition_channel,initial_plan,job_role
usr_f6950379,cmp_4d3284,2024-11-18,DE,Organic,Free,Member
usr_45873324,cmp_d791b2,2024-05-13,DE,Social,Trial_Basic,Admin
usr_4bf322b3,cmp_267fc1,2024-08-10,ES,Referral,Trial_Basic,Member
usr_0057ca59,cmp_27b4f7,2024-04-01,ES,Paid_Search,Trial_Pro,Admin
usr_9d8d9b94,cmp_d68cee,2024-06-27,FR,Referral,Trial_Pro,Member
usr_a1cdb608,cmp_92801b,2024-12-04,FR,Referral,Free,Admin
usr_4704787b,cmp_ee11cb,2024-04-22,ES,Paid_Search,Trial_Basic,Viewer
usr_1aac13ef,cmp_f5f332,2024-11-28,UK,Email,Trial_Pro,Viewer
usr_b0aa234f,cmp_4c4b4e,2024-03-26,FR,Paid_Search,Free,Viewer
usr_3b28d553,cmp_4bc020,2024-01-03,UK,Referral,Trial_Pro,Member
usr_a1919474,cmp_2e7c92,2024-06-08,UK,Social,Trial_Pro,Member
usr_46af844d,cmp_87407a,2024-11-19,FR,Paid_Search,Free,Viewer
usr_cdcf7bae,cmp_da030c,2024-10-31,UK,Referral,Free,Admin
usr_bbfcdd71,cmp_87bc33,2024-05-16,FR,Paid_Search,Trial_Pro,Member
usr_055fb9ec,cmp_09b1ad,2024-10-25,IN,Organic,Trial_Pro,Admin
usr_e13e0414,cmp_8249fe,2024-02-09,UK,Social,Trial_Pro,Admin
usr_a2bc667b,cmp_9c99c9,2024-10-30,FR,Referral,Trial_Basic,Member
usr_fa4b256b,cmp_381245,2024-06-15,FR,Paid_Search,Trial_Basic,Viewer
usr_b70a4b79,cmp_91c3c7,2024-04-11,DE,Paid_Search,Trial_Basic,Viewer
usr_3d12a5c3,cmp_463b77,2024-03-23,FR,Organic,Free,Member
usr_688266f1,cmp_171ebd,2024-02-18,ES,Organic,Trial_Pro,Member
usr_c16a1a17,cmp_c1d68d,2024-06-25,UK,Referral,Trial_Pro,Member
usr_ce18fe0d,cmp_924fb8,2024-07-25,IN,Referral,Free,Admin
usr_d2b91166,cmp_5cd08f,2024-11-15,UK,Organic,Free,Admin
usr_d6918822,cmp_850549,2024-04-05,US,Paid_Search,Free,Viewer
usr_87adeb8c,cmp_b94931,2024-11-15,FR,Social,Free,Admin
usr_8e6d7479,cmp_aaa9e1,2024-07-12,UK,Direct,Trial_Basic,Member
usr_1fec900b,cmp_aac632,2024-06-09,UK,Referral,Trial_Basic,Viewer
usr_86740c0e,cmp_ab7943,2024-11-30,UK,Referral,Trial_Pro,Member
usr_e7bab708,cmp_167349,2024-02-07,FR,Organic,Trial_Pro,Member
usr_27c5e781,cmp_9edeff,2024-09-12,FR,Referral,Trial_Pro,Member
usr_ea12c96d,cmp_e90f10,2024-01-20,UK,Organic,Trial_Pro,Member
usr_17a3eb42,cmp_280774,2024-08-25,US,Referral,Trial_Pro,Member
usr_41f7c3d4,cmp_476e7a,2024-07-02,ES,Direct,Trial_Pro,Member
usr_7af9af63,cmp_977cbf,2024-03-12,IN,Direct,Trial_Basic,Viewer
usr_8422006c,cmp_305d10,2024-12-11,DE,Direct,Trial_Basic,Viewer
usr_aa2d6d93,cmp_70e139,2024-06-01,ES,Paid_Search,Trial_Pro,Viewer
usr_981c7d65,cmp_2acff2,2024-01-27,DE,Organic,Trial_Pro,Member
usr_0b49053c,cmp_47d27e,2024-12-18,US,Paid_Search,Trial_Pro,Member
usr_2478b7d1,cmp_9af314,2024-07-01,FR,Referral,Trial_Pro,Member
usr_77789738,cmp_7f6743,2024-04-14,DE,Referral,Trial_Pro,Member
usr_628a00d6,cmp_14a2ea,2024-01-27,IN,Direct,Trial_Pro,Viewer
usr_0e17903e,cmp_1b3718,2024-02-05,IN,Social,Trial_Pro,Member
usr_0b1f29e6,cmp_606ab2,2024-05-04,IN,Social,Trial_Basic,Member
usr_790dc0a9,cmp_b1eb23,2024-05-19,ES,Paid_Search,Trial_Pro,Member
usr_2077b5cf,cmp_b7b76b,2024-02-25,UK,Organic,Trial_Pro,Admin
usr_e1803259,cmp_89da18,2024-10-29,ES,Paid_Search,Trial_Basic,Viewer
usr_d3eb5c38,cmp_8a88f6,2024-04-17,ES,Direct,Trial_Basic,Viewer
usr_d4d269fd,cmp_250f40,2024-06-17,US,Social,Trial_Basic,Admin
usr_bb92cac1,cmp_66a976,2024-05-22,UK,Paid_Search,Trial_Pro,Viewer
usr_3d0141ee,cmp_7b6f8e,2024-05-24,ES,Organic,Trial_Basic,Viewer
usr_e52415ee,cmp_d79e74,2024-05-10,FR,Referral,Trial_Basic,Admin
usr_691de066,cmp_b14bfc,2024-01-11,UK,Social,Trial_Basic,Member
usr_decbd6df,cmp_4c02aa,2024-12-14,IN,Organic,Trial_Pro,Admin
usr_3b3c6eb3,cmp_c616c1,2024-01-20,FR,Paid_Search,Trial_Basic,Member
usr_78e698c4,cmp_639dfa,2024-07-17,US,Paid_Search,Free,Member
usr_af7e060f,cmp_3718fe,2024-04-30,ES,Email,Trial_Pro,Member
usr_551a12c6,cmp_395fb1,2024-09-25,FR,Organic,Free,Member
usr_df08fc32,cmp_898fde,2024-09-20,US,Referral,Trial_Basic,Admin
usr_c1b2f82f,cmp_18abf2,2024-03-31,FR,Social,Trial_Basic,Member
usr_2eae45c3,cmp_702aad,2024-10-07,ES,Referral,Trial_Pro,Member
usr_710df2b9,cmp_8d853f,2024-09-09,DE,Email,Trial_Pro,Admin
usr_ba11d4d4,cmp_75b985,2024-04-23,FR,Direct,Trial_Pro,Viewer
usr_8c15fab3,cmp_0131b1,2024-11-21,FR,Organic,Trial_Pro,Admin
usr_36260a51,cmp_220fd2,2024-08-10,ES,Organic,Trial_Basic,Viewer
usr_dbbd28ea,cmp_31bc51,2024-03-19,FR,Organic,Trial_Basic,Member
usr_3bdd06e0,cmp_fb65eb,2024-10-17,IN,Paid_Search,Trial_Pro,Viewer
usr_38d7e158,cmp_f6a315,2024-11-13,IN,Paid_Search,Trial_Basic,Admin
usr_8e4a3cc8,cmp_cc52e8,2024-01-16,IN,Paid_Search,Trial_Pro,Member
usr_3221c611,cmp_32fc6f,2024-01-31,UK,Paid_Search,Trial_Basic,Member
usr_84149aa9,cmp_233928,2024-09-07,DE,Paid_Search,Trial_Basic,Member
usr_18ee76ef,cmp_0fa5f8,2024-02-28,DE,Direct,Trial_Basic,Viewer
usr_c471a4d3,cmp_af3a6b,2024-04-24,IN,Referral,Trial_Basic,Admin
usr_3ad44a5c,cmp_40a669,2024-06-03,ES,Paid_Search,Trial_Pro,Member
usr_375a618b,cmp_8b144b,2024-06-24,US,Direct,Trial_Pro,Viewer
usr_e39ede9c,cmp_351510,2024-04-06,IN,Direct,Trial_Pro,Admin
usr_034f8f1d,cmp_90a87f,2024-04-04,US,Referral,Trial_Basic,Viewer
usr_05647973,cmp_72eb88,2024-10-02,DE,Paid_Search,Trial_Pro,Member
usr_4a999209,cmp_6396af,2024-06-25,UK,Organic,Trial_Pro,Member
usr_2614389c,cmp_cd5dc4,2024-01-09,FR,Paid_Search,Trial_Basic,Admin
usr_c1ba5b6e,cmp_603e7c,2024-11-01,UK,Referral,Free,Member
usr_96255796,cmp_99d721,2024-02-26,UK,Email,Trial_Basic,Admin
usr_4309ea4d,cmp_f8e65d,2024-10-13,US,Organic,Trial_Pro,Admin
usr_1b20a796,cmp_8a091d,2024-04-14,IN,Referral,Free,Viewer
usr_27ef5c48,cmp_83a6a0,2024-08-18,ES,Email,Trial_Pro,Viewer
usr_3121a416,cmp_f38f18,2024-03-16,DE,Organic,Trial_Pro,Admin
usr_1f8d5845,cmp_a45aaf,2024-12-16,ES,Social,Trial_Pro,Viewer
usr_657857da,cmp_c40709,2024-09-24,US,Paid_Search,Trial_Basic,Member
usr_68e6baeb,cmp_989d29,2024-05-09,DE,Email,Trial_Pro,Member
usr_4d4e7932,cmp_3d5ee2,2024-01-01,ES,Organic,Trial_Basic,Admin
usr_9a7e20d9,cmp_5e97e3,2024-06-03,ES,Social,Trial_Basic,Member
usr_5beeb0b9,cmp_43224b,2024-04-20,UK,Social,Trial_Pro,Member
usr_7c0075a1,cmp_e90eac,2024-04-28,FR,Email,Trial_Basic,Member
usr_d04e934b,cmp_4369d2,2024-04-05,UK,Referral,Trial_Basic,Admin
usr_9a54c9e9,cmp_25bf9f,2024-08-04,US,Email,Trial_Basic,Admin
usr_140fb625,cmp_8bc7e2,2024-04-26,ES,Organic,Trial_Pro,Viewer
usr_c4fb0182,cmp_b8deb8,2024-07-30,ES,Email,Trial_Basic,Member
usr_55910b46,cmp_2e9866,2024-11-25,ES,Paid_Search,Free,Viewer
usr_10c900cf,cmp_6db68f,2024-04-23,US,Paid_Search,Trial_Basic,Admin
usr_b68c8e3f,cmp_f8b59b,2024-08-17,FR,Social,Trial_Basic,Member
usr_cdbdfc3f,cmp_a5c468,2024-02-07,UK,Direct,Trial_Pro,Member
usr_751f1dc0,cmp_b3ef0d,2024-11-17,IN,Referral,Trial_Pro,Member
usr_7c69c010,cmp_347880,2024-03-24,ES,Referral,Free,Member
usr_fcc18b8c,cmp_8dc984,2024-07-10,ES,Social,Free,Admin
usr_6d290b1c,cmp_a6e151,2024-04-18,IN,Organic,Trial_Basic,Member
usr_673a627e,cmp_fbb02c,2024-07-18,DE,Social,Trial_Basic,Member
usr_07ddcb9c,cmp_3e59b4,2024-07-18,DE,Referral,Trial_Basic,Member
usr_5adaffeb,cmp_830b80,2024-01-27,ES,Email,Trial_Basic,Admin
usr_9ac8d835,cmp_93f37d,2024-05-31,DE,Social,Trial_Basic,Viewer
usr_d8fba78f,cmp_284d8f,2024-05-25,ES,Organic,Free,Admin
usr_9718a2d9,cmp_1e5088,2024-04-27,DE,Email,Trial_Pro,Member
usr_9e65f542,cmp_d50f18,2024-01-05,IN,Referral,Trial_Basic,Member
usr_455f919a,cmp_efc2b9,2024-04-15,US,Organic,Trial_Pro,Member
usr_be3105b3,cmp_eb93b7,2024-09-02,US,Social,Trial_Pro,Viewer
usr_51b418db,cmp_17161d,2024-10-26,ES,Social,Trial_Basic,Viewer
usr_69a4d915,cmp_41ca22,2024-02-29,UK,Direct,Trial_Basic,Admin
usr_498d5334,cmp_d6f426,2024-04-17,US,Social,Trial_Pro,Viewer
usr_ae7bdcab,cmp_207b44,2024-06-02,IN,Paid_Search,Free,Admin
usr_1da54575,cmp_5527d2,2024-11-11,DE,Organic,Free,Member
usr_645957d9,cmp_04af26,2024-07-17,US,Social,Trial_Pro,Member
usr_4fe430fa,cmp_75cc13,2024-11-12,US,Social,Trial_Pro,Viewer
usr_dddfdbd1,cmp_08b992,2024-09-08,ES,Organic,Trial_Basic,Viewer
usr_348e0a2e,cmp_ff9a0f,2024-08-18,DE,Direct,Trial_Basic,Viewer
usr_4f3cba26,cmp_6dc2a9,2024-02-29,ES,Email,Trial_Basic,Viewer
usr_b287d435,cmp_a823d6,2024-01-21,FR,Referral,Trial_Pro,Member
usr_eefc3a20,cmp_76d0dd,2024-02-29,FR,Referral,Trial_Pro,Admin
usr_418fca0d,cmp_11ac71,2024-08-06,ES,Referral,Trial_Basic,Admin
usr_eacff906,cmp_1c1645,2024-08-14,US,Email,Trial_Basic,Viewer
usr_efa7ceac,cmp_50539c,2024-03-03,ES,Email,Trial_Basic,Viewer
usr_0e49bd9a,cmp_0738ff,2024-10-13,DE,Organic,Trial_Pro,Member
usr_cd7cee05,cmp_75d5cb,2024-12-20,DE,Organic,Trial_Basic,Admin
usr_b98e1055,cmp_012c69,2024-06-30,FR,Social,Trial_Pro,Viewer
usr_4b3ef317,cmp_b2ae15,2024-01-09,US,Social,Trial_Pro,Admin
usr_53ebf93d,cmp_c1da5c,2024-01-11,ES,Organic,Trial_Pro,Admin
usr_fca6c22b,cmp_b10ee4,2024-01-25,UK,Referral,Trial_Pro,Member
usr_08e16c41,cmp_4e712e,2024-03-15,UK,Paid_Search,Trial_Basic,Admin
usr_94a11a30,cmp_411c07,2024-07-11,US,Organic,Trial_Basic,Viewer
usr_0e8a4682,cmp_fad6a1,2024-09-08,ES,Paid_Search,Trial_Basic,Viewer
usr_af241761,cmp_e14374,2024-06-04,UK,Direct,Trial_Basic,Member
usr_4bbeb794,cmp_4ba53f,2024-07-28,IN,Organic,Trial_Basic,Member
usr_0f6f176a,cmp_b1ea26,2024-04-10,DE,Direct,Trial_Pro,Admin
usr_ab156ebb,cmp_dbcfb4,2024-06-09,IN,Email,Free,Viewer
usr_e15d5ba6,cmp_191a89,2024-06-11,UK,Email,Trial_Pro,Admin
usr_0548b3f2,cmp_ba20c2,2024-04-27,UK,Social,Trial_Pro,Viewer
usr_d29f7d24,cmp_5de820,2024-08-02,IN,Social,Trial_Pro,Member
usr_fd56506c,cmp_8c50de,2024-09-11,IN,Social,Trial_Pro,Member
usr_c29453fc,cmp_538621,2024-04-07,US,Paid_Search,Trial_Pro,Admin
usr_11cfe14b,cmp_351045,2024-03-14,FR,Referral,Trial_Basic,Member
usr_30327ddd,cmp_ed718f,2024-04-28,UK,Social,Trial_Basic,Member
usr_59ea5c65,cmp_f51479,2024-08-08,US,Referral,Free,Admin
usr_f40ffbd7,cmp_97630b,2024-06-02,FR,Paid_Search,Free,Viewer
usr_c64048d7,cmp_f320f2,2024-12-16,US,Paid_Search,Trial_Pro,Viewer
usr_48ae79dc,cmp_ce05c6,2024-05-21,US,Paid_Search,Trial_Pro,Admin
usr_0b400820,cmp_8fc03a,2024-04-30,DE,Paid_Search,Free,Member
usr_ce2cca78,cmp_b48a66,2024-03-14,US,Referral,Trial_Pro,Member
usr_49f6dbfb,cmp_d673fc,2024-02-13,DE,Email,Trial_Pro,Member
usr_88af2ffc,cmp_8795a0,2024-11-18,FR,Organic,Free,Member
usr_df9e673b,cmp_598b48,2024-08-24,DE,Direct,Free,Admin
usr_419f27e5,cmp_7c578f,2024-02-14,ES,Referral,Trial_Basic,Member
usr_9c662488,cmp_a013a1,2024-05-15,FR,Direct,Trial_Pro,Viewer
usr_f25dd6fe,cmp_f7c3c2,2024-08-14,DE,Email,Trial_Pro,Viewer
usr_e6494eee,cmp_96505f,2024-08-30,ES,Social,Trial_Pro,Viewer
usr_295f9d34,cmp_6e4175,2024-08-26,ES,Organic,Trial_Pro,Member
usr_a34033f0,cmp_910ac9,2024-02-11,IN,Social,Trial_Basic,Member
usr_5e9fb0f4,cmp_4e63e6,2024-08-30,IN,Paid_Search,Trial_Basic,Admin
usr_9160f1b1,cmp_78a521,2024-08-07,DE,Email,Trial_Pro,Member
usr_7182a298,cmp_82ea12,2024-07-12,ES,Social,Trial_Basic,Viewer
usr_d6bbb199,cmp_6f1d42,2024-12-27,ES,Paid_Search,Trial_Basic,Member
usr_3310b0aa,cmp_87aaf8,2024-09-09,DE,Paid_Search,Trial_Pro,Member
usr_fc124361,cmp_a28194,2024-02-21,DE,Direct,Free,Viewer
usr_b831b584,cmp_5202f7,2024-02-09,FR,Organic,Free,Member
usr_86076ac6,cmp_6228e6,2024-01-11,FR,Paid_Search,Trial_Pro,Member
usr_48ee9e22,cmp_c6f32e,2024-03-02,UK,Email,Trial_Basic,Admin
usr_ab390f99,cmp_dbe929,2024-08-14,IN,Organic,Trial_Basic,Member
usr_fd74c430,cmp_e4f457,2024-02-11,DE,Email,Trial_Basic,Member
usr_8f4f6af0,cmp_e4d378,2024-12-03,US,Social,Trial_Pro,Admin
usr_820da404,cmp_e185da,2024-05-15,ES,Social,Trial_Pro,Admin
usr_176d4970,cmp_0fc437,2024-11-03,FR,Direct,Trial_Basic,Member
usr_ae67a2f0,cmp_cbdfe7,2024-09-29,IN,Direct,Trial_Pro,Viewer
usr_c95f896e,cmp_d87122,2024-08-12,DE,Paid_Search,Trial_Pro,Admin
usr_5230cbb7,cmp_297e82,2024-04-28,FR,Referral,Trial_Basic,Admin
usr_f1c020a2,cmp_6e5f99,2024-04-16,IN,Paid_Search,Trial_Basic,Admin
usr_b33c2546,cmp_0692ec,2024-12-24,DE,Direct,Trial_Pro,Member
usr_50b64184,cmp_ecc639,2024-02-26,IN,Direct,Trial_Pro,Viewer
usr_287a9489,cmp_6c46d1,2024-07-04,FR,Referral,Trial_Basic,Viewer
usr_f48bcea8,cmp_fe2c23,2024-08-03,IN,Social,Free,Viewer
usr_144bb4dc,cmp_728dc7,2024-09-08,DE,Social,Free,Member
usr_24ca6516,cmp_6e018d,2024-08-08,IN,Paid_Search,Trial_Basic,Admin
usr_13d44367,cmp_97c922,2024-07-05,UK,Organic,Free,Viewer
usr_1e3fa3eb,cmp_df8426,2024-12-29,FR,Referral,Trial_Pro,Member
usr_15ea4c9c,cmp_bd2720,2024-04-16,US,Social,Trial_Basic,Member
usr_fc58e372,cmp_470bf6,2024-06-26,FR,Referral,Trial_Basic,Member
usr_5e5775c5,cmp_7eff7d,2024-03-20,FR,Direct,Trial_Pro,Member
usr_1a56bf87,cmp_7afcad,2024-04-18,US,Referral,Free,Admin
usr_e9e262bd,cmp_909d5e,2024-03-27,IN,Direct,Trial_Pro,Member
usr_bc96998e,cmp_1192ce,2024-06-01,ES,Email,Trial_Basic,Member
usr_6781068b,cmp_158a4d,2024-08-04,IN,Organic,Trial_Basic,Member
usr_e35df725,cmp_9c2bfc,2024-01-25,FR,Direct,Trial_Pro,Admin
usr_09cca15c,cmp_1448d2,2024-05-21,IN,Paid_Search,Trial_Pro,Member
usr_4b90e7a6,cmp_626fd2,2024-11-27,UK,Organic,Trial_Basic,Member
usr_c0ebc9c1,cmp_fadc90,2024-12-20,DE,Organic,Trial_Pro,Member
usr_940af047,cmp_f4da3e,2024-12-25,FR,Referral,Trial_Basic,Member
usr_8cb0ff39,cmp_433eb4,2024-12-08,FR,Referral,Trial_Basic,Admin
usr_daeb257c,cmp_cd832c,2024-08-25,DE,Referral,Trial_Pro,Member
usr_ac7066e9,cmp_d9b834,2024-01-18,IN,Direct,Trial_Basic,Admin
usr_cf324386,cmp_3aa051,2024-11-14,US,Social,Trial_Pro,Member
usr_bbdac782,cmp_9686d4,2024-01-03,IN,Social,Trial_Basic,Member
usr_ce198303,cmp_bf43c4,2024-09-10,FR,Direct,Free,Member
usr_bd53d196,cmp_f768f4,2024-11-05,US,Paid_Search,Trial_Basic,Admin
usr_95c47b18,cmp_f93a2c,2024-09-27,IN,Referral,Trial_Basic,Member
usr_63d98577,cmp_2aee10,2024-04-03,US,Organic,Free,Member
usr_605d2d37,cmp_271b0b,2024-04-23,UK,Direct,Trial_Pro,Viewer
usr_aa181b20,cmp_15c135,2024-04-17,US,Referral,Trial_Basic,Admin
usr_d5e2a5d0,cmp_830b80,2024-07-17,US,Social,Trial_Pro,Viewer
usr_f791d44d,cmp_1954e5,2024-11-12,ES,Email,Trial_Basic,Admin
usr_a3538df4,cmp_898f04,2024-06-18,US,Direct,Trial_Pro,Member
usr_31941981,cmp_cdc633,2024-07-28,IN,Social,Trial_Pro,Member
usr_a042625e,cmp_465169,2024-12-21,US,Social,Trial_Pro,Viewer
usr_5dce7ee8,cmp_b1fb59,2024-03-06,US,Social,Trial_Basic,Member
usr_8b8f9dcb,cmp_8649a8,2024-10-10,UK,Organic,Free,Viewer
usr_3fd32421,cmp_a8a88a,2024-03-25,DE,Social,Trial_Basic,Viewer
usr_c252677d,cmp_169f98,2024-10-22,FR,Social,Trial_Basic,Member
usr_3ae79063,cmp_3f5758,2024-05-29,ES,Organic,Trial_Basic,Member
usr_c9dd20c0,cmp_fd9dd0,2024-03-26,ES,Direct,Trial_Pro,Viewer
usr_dc3b7ffc,cmp_931269,2024-10-02,DE,Social,Free,Admin
usr_f6804d67,cmp_7364be,2024-01-01,UK,Social,Trial_Basic,Viewer
usr_8e01a68d,cmp_d1277d,2024-11-27,US,Direct,Trial_Basic,Admin
usr_3e1a5d70,cmp_21ff55,2024-09-09,US,Email,Free,Member
usr_d49f6c2b,cmp_520f1b,2024-12-22,US,Organic,Trial_Pro,Member
usr_402f7b1f,cmp_55a807,2024-05-06,ES,Social,Trial_Basic,Admin
usr_227a9b0a,cmp_ec97c6,2024-01-14,FR,Organic,Trial_Pro,Admin
usr_0a74816c,cmp_47b395,2024-10-08,US,Email,Trial_Pro,Member
usr_d062fecb,cmp_9c6808,2024-07-13,FR,Paid_Search,Trial_Basic,Member
usr_12def0e4,cmp_be9e35,2024-01-05,DE,Referral,Free,Member
usr_b95c9682,cmp_1dfab4,2024-02-22,ES,Email,Trial_Basic,Viewer
usr_6425ce6c,cmp_52cc45,2024-08-01,ES,Organic,Trial_Pro,Member
usr_505d7298,cmp_1a0c95,2024-11-11,DE,Email,Trial_Pro,Admin
usr_c84c6a4f,cmp_d66521,2024-03-21,US,Email,Free,Member
usr_150b7bed,cmp_0f4b8f,2024-12-13,UK,Email,Trial_Pro,Admin
usr_b467e60b,cmp_8b6206,2024-08-12,ES,Organic,Trial_Pro,Member
usr_9c713d95,cmp_df2b7c,2024-10-30,UK,Paid_Search,Free,Member
usr_745b2dbd,cmp_5f1a01,2024-02-01,UK,Paid_Search,Free,Viewer
usr_a65d6edd,cmp_b9d9aa,2024-08-12,US,Referral,Trial_Basic,Admin
usr_55952cdd,cmp_f05aaf,2024-02-18,DE,Social,Trial_Pro,Member
usr_02cddd91,cmp_f3d924,2024-03-07,FR,Organic,Trial_Pro,Viewer
usr_2361e498,cmp_8d7c7c,2024-03-01,ES,Social,Free,Member
usr_654de267,cmp_74a0c7,2024-06-16,FR,Organic,Trial_Basic,Member
usr_d4b562ba,cmp_cffaa1,2024-11-04,FR,Social,Trial_Pro,Member
usr_e9d6cf10,cmp_5e55db,2024-05-26,FR,Email,Trial_Pro,Member
usr_07d0920a,cmp_1a701f,2024-11-08,US,Referral,Trial_Basic,Viewer
usr_502c0632,cmp_f4c181,2024-04-25,IN,Referral,Trial_Basic,Member
usr_e1c0e416,cmp_4b85ed,2024-03-05,IN,Email,Free,Member
usr_e0c3a725,cmp_a09343,2024-04-29,FR,Social,Trial_Pro,Viewer
usr_add58d68,cmp_1846e8,2024-11-10,IN,Email,Trial_Pro,Admin
usr_662555e9,cmp_900a1c,2024-09-15,FR,Referral,Trial_Pro,Member
usr_44159d60,cmp_1973f2,2024-02-24,DE,Referral,Trial_Basic,Admin
usr_47494a71,cmp_d65527,2024-03-17,DE,Social,Trial_Pro,Member
usr_24377664,cmp_cf596f,2024-05-24,DE,Direct,Trial_Basic,Member
usr_6af26903,cmp_288619,2024-10-03,UK,Referral,Trial_Pro,Viewer
usr_4e867d79,cmp_559f3a,2024-10-19,ES,Paid_Search,Trial_Basic,Viewer
usr_beb83022,cmp_9b1cad,2024-03-03,IN,Organic,Trial_Pro,Member
usr_6b382565,cmp_9ef3f9,2024-11-20,ES,Organic,Trial_Pro,Admin
usr_3a351220,cmp_f1b82a,2024-09-03,FR,Organic,Trial_Basic,Member
usr_1d51ec37,cmp_7a76f8,2024-05-12,DE,Direct,Trial_Pro,Viewer
usr_05ff5745,cmp_b69a87,2024-05-03,IN,Social,Trial_Pro,Member
usr_1fbd4e09,cmp_628add,2024-08-27,ES,Paid_Search,Free,Member
usr_4ce3ce23,cmp_8675d5,2024-03-13,FR,Organic,Free,Member
usr_1f3419e3,cmp_4fc9fc,2024-10-24,US,Email,Trial_Pro,Member
usr_50cacd18,cmp_62e659,2024-10-26,US,Organic,Trial_Basic,Member
usr_7a2b2f8e,cmp_f29484,2024-06-17,UK,Organic,Trial_Basic,Viewer
usr_bb8870ba,cmp_95f5a6,2024-09-13,DE,Organic,Trial_Pro,Viewer
usr_d1d737f1,cmp_570860,2024-11-09,DE,Organic,Trial_Pro,Member
usr_9a09275a,cmp_1c08a6,2024-05-01,ES,Paid_Search,Trial_Pro,Member
usr_b5e6371e,cmp_e52513,2024-05-01,DE,Organic,Trial_Basic,Member
usr_58e6a9c2,cmp_0e018b,2024-09-19,US,Organic,Trial_Pro,Member
usr_a6cd5267,cmp_7275df,2024-10-31,FR,Organic,Trial_Pro,Member
usr_b79363da,cmp_10e616,2024-11-18,ES,Paid_Search,Trial_Basic,Viewer
usr_9a5e772d,cmp_f273b6,2024-12-21,FR,Direct,Free,Member
usr_df9c5451,cmp_3329f7,2024-05-09,FR,Social,Trial_Basic,Member
usr_a22ba90d,cmp_eb85af,2024-06-15,DE,Social,Trial_Basic,Admin
usr_31c58acd,cmp_dc11ea,2024-03-03,ES,Direct,Trial_Basic,Member
usr_c1e4e323,cmp_68d516,2024-08-22,UK,Organic,Free,Member
usr_08139407,cmp_fdfdb8,2024-04-29,IN,Referral,Free,Viewer
usr_78186a1d,cmp_98d3c3,2024-03-17,DE,Email,Trial_Pro,Member
usr_ce170f79,cmp_289b6b,2024-01-28,UK,Paid_Search,Trial_Pro,Admin
usr_e9550405,cmp_30558e,2024-12-21,UK,Organic,Trial_Basic,Viewer
usr_32312e14,cmp_664db5,2024-04-13,UK,Direct,Trial_Basic,Viewer
usr_46037671,cmp_d642cb,2024-03-20,FR,Paid_Search,Trial_Basic,Member
usr_a276928d,cmp_1f4056,2024-08-25,UK,Direct,Free,Member
usr_9e542352,cmp_8c3af6,2024-05-17,US,Organic,Trial_Basic,Member
usr_bcd07146,cmp_db01fb,2024-01-28,ES,Social,Trial_Pro,Admin
usr_8b72c72c,cmp_46cace,2024-02-09,IN,Referral,Trial_Pro,Admin
usr_0867f070,cmp_a291fa,2024-03-01,DE,Email,Trial_Basic,Member
usr_045ce1f7,cmp_095cb8,2024-09-23,US,Social,Trial_Basic,Member
usr_b0feaf9a,cmp_9fa3e0,2024-02-01,IN,Referral,Trial_Pro,Viewer
usr_5ac4503a,cmp_be811f,2024-04-06,FR,Email,Trial_Basic,Member
usr_447cfc61,cmp_51b2a4,2024-09-24,ES,Email,Trial_Basic,Viewer
usr_5a743f75,cmp_ed53f3,2024-08-08,US,Social,Trial_Pro,Viewer
usr_5ef9f0a4,cmp_43e44b,2024-01-01,DE,Email,Free,Member
usr_4de10e16,cmp_1de270,2024-09-06,UK,Organic,Free,Viewer
usr_36672033,cmp_bbbf7d,2024-07-25,US,Email,Trial_Pro,Viewer
usr_ea728002,cmp_c9ca70,2024-05-09,IN,Paid_Search,Trial_Basic,Member
usr_96176610,cmp_439e71,2024-03-06,UK,Direct,Trial_Pro,Admin
usr_f41c2a5a,cmp_4f8f6d,2024-06-29,DE,Social,Trial_Basic,Viewer
usr_569bd954,cmp_d459e0,2024-01-06,FR,Email,Trial_Pro,Viewer
usr_b1ff1026,cmp_794c55,2024-05-10,FR,Referral,Free,Member
usr_849e7cd4,cmp_b84b98,2024-05-30,FR,Email,Trial_Basic,Viewer
usr_42ab9482,cmp_eac3cf,2024-04-10,FR,Referral,Trial_Basic,Member
usr_7fa482dd,cmp_7bda48,2024-10-12,FR,Paid_Search,Trial_Basic,Viewer
usr_714bd049,cmp_ed849c,2024-05-17,FR,Email,Trial_Basic,Viewer
usr_f829246b,cmp_1108ce,2024-12-06,ES,Organic,Trial_Pro,Member
usr_55c99696,cmp_03fe99,2024-12-28,US,Direct,Trial_Basic,Admin
usr_ea738606,cmp_fc11e3,2024-06-15,ES,Email,Trial_Pro,Member
usr_d5e11cf8,cmp_04af91,2024-11-05,IN,Organic,Trial_Basic,Member
usr_e57c9da4,cmp_76c4c8,2024-09-24,DE,Social,Trial_Pro,Member
usr_d08901a8,cmp_94a803,2024-03-16,UK,Referral,Trial_Pro,Member
usr_31c18d9b,cmp_088b21,2024-02-04,FR,Organic,Free,Viewer
usr_4b6ccea6,cmp_a91aa4,2024-12-28,ES,Referral,Trial_Basic,Viewer
usr_2f96c03a,cmp_546d04,2024-01-07,ES,Email,Trial_Pro,Member
usr_f1158d28,cmp_92171d,2024-03-01,IN,Social,Trial_Pro,Member
usr_f1a372c5,cmp_943ad8,2024-11-12,UK,Social,Trial_Pro,Viewer
