customer_id,signup_date,is_activated,has_active_sub,last_seen,days_since_signup,days_since_last_seen,stage
C01825,2025-04-12,True,False,2025-04-16,244,240,Dormant
C01826,2025-10-01,True,False,2025-10-08,72,65,Dormant
C01827,2025-08-26,True,False,2026-03-04,108,-82,Engagement
C01828,2025-06-08,False,False,2025-11-22,187,20,Churned
C01829,2025-10-06,True,False,2025-10-18,67,55,Dormant
C01830,2025-03-12,True,False,2025-03-13,275,274,Dormant
C01831,2025-10-08,True,False,2025-10-16,65,57,Dormant
C01832,2025-10-29,False,True,2025-12-22,44,-10,Retained
C01833,2025-10-19,True,False,2025-10-27,54,46,Dormant
C01834,2025-06-16,True,True,2025-06-26,179,169,Retained
C01835,2025-09-19,False,False,2025-09-19,84,84,Churned
C01836,2025-03-10,False,True,2025-03-10,277,277,Retained
C01837,2025-07-13,True,True,2025-12-01,152,11,Retained
C01838,2025-01-17,True,False,2025-01-18,329,328,Dormant
C01839,2025-03-13,True,True,2025-06-03,274,192,Retained
C01840,2025-10-23,True,False,2025-10-28,50,45,Dormant
C01841,2025-08-15,True,False,2025-08-19,119,115,Dormant
C01842,2025-03-27,False,False,2025-03-27,260,260,Churned
C01843,2025-06-23,False,True,2025-06-23,172,172,Retained
C01844,2025-04-07,False,True,2025-08-12,249,122,Retained
C01845,2025-04-19,False,True,2025-04-19,237,237,Retained
C01846,2025-02-12,True,False,2025-02-13,303,302,Dormant
C01847,2025-06-26,True,False,2025-07-03,169,162,Dormant
C01848,2025-06-27,False,False,2025-06-27,168,168,Churned
C01849,2025-10-20,True,False,2025-10-27,53,46,Dormant
C01850,2025-06-04,True,False,2025-06-17,191,178,Dormant
C01851,2025-07-19,False,False,2025-07-19,146,146,Churned
C01852,2025-03-31,True,False,2025-04-12,256,244,Dormant
C01853,2025-01-28,True,False,2025-02-01,318,314,Dormant
C01854,2025-04-21,False,False,2025-11-07,235,35,Churned
C01855,2025-10-29,True,False,2025-11-06,44,36,Dormant
C01856,2025-02-09,True,False,2025-02-23,306,292,Dormant
C01857,2025-08-21,True,False,2025-08-23,113,111,Dormant
C01858,2025-05-15,False,False,2025-05-15,211,211,Churned
C01859,2025-09-20,True,False,2025-09-28,83,75,Dormant
C01860,2025-03-22,False,False,2025-03-22,265,265,Churned
C01861,2025-10-31,True,False,2025-11-02,42,40,Dormant
C01862,2025-09-27,True,False,2026-01-13,76,-32,Engagement
C01863,2025-01-21,False,True,2025-01-21,325,325,Retained
C01864,2025-11-21,False,False,2025-11-21,21,21,Churned
C01865,2025-11-25,False,False,2026-05-02,17,-141,Churned
C01866,2025-07-25,True,False,2025-08-06,140,128,Dormant
C01867,2025-03-19,True,False,2025-03-26,268,261,Dormant
C01868,2025-10-04,True,False,2025-10-04,69,69,Dormant
C01869,2025-08-06,False,False,2026-01-19,128,-38,Churned
C01870,2025-09-12,True,False,2025-09-15,91,88,Dormant
C01871,2025-06-20,True,False,2025-06-21,175,174,Dormant
C01872,2025-06-27,True,True,2025-06-27,168,168,Retained
C01873,2025-01-16,False,False,2025-01-16,330,330,Churned
C01874,2025-09-19,False,False,2025-09-19,84,84,Churned
C01875,2025-10-04,True,False,2025-10-17,69,56,Dormant
C01876,2025-11-09,False,False,2026-01-03,33,-22,Churned
C01877,2025-08-12,True,False,2025-08-14,122,120,Dormant
C01878,2025-12-11,False,False,2026-04-28,1,-137,Acquisition
C01879,2024-12-16,False,True,2024-12-16,361,361,Retained
C01880,2025-03-28,True,False,2025-04-10,259,246,Dormant
C01881,2025-03-31,True,False,2025-04-04,256,252,Dormant
C01882,2024-12-31,False,False,2024-12-31,346,346,Churned
C01883,2025-07-22,False,False,2025-07-22,143,143,Churned
C01884,2025-10-08,True,False,2025-12-31,65,-19,Engagement
C01885,2025-01-06,True,False,2025-01-06,340,340,Dormant
C01886,2025-07-23,True,False,2025-07-27,142,138,Dormant
C01887,2025-03-02,False,False,2025-03-02,285,285,Churned
C01888,2025-04-19,False,False,2025-10-17,237,56,Churned
C01889,2025-09-17,False,False,2025-09-17,86,86,Churned
C01890,2025-09-21,False,True,2025-09-21,82,82,Retained
C01891,2025-05-04,True,False,2025-05-10,222,216,Dormant
C01892,2025-11-17,True,False,2025-11-30,25,12,Engagement
C01893,2025-08-07,False,False,2025-08-07,127,127,Churned
C01894,2025-07-03,False,False,2025-07-03,162,162,Churned
C01895,2025-11-18,True,False,2025-12-01,24,11,Engagement
C01896,2025-04-21,False,False,2025-04-21,235,235,Churned
C01897,2025-07-17,True,False,2025-07-27,148,138,Dormant
C01898,2025-03-24,True,False,2025-03-24,263,263,Dormant
C01899,2025-04-22,True,True,2025-05-06,234,220,Retained
C01900,2025-02-25,True,False,2025-03-11,290,276,Dormant
C01901,2025-05-21,False,False,2025-05-21,205,205,Churned
C01902,2025-05-11,True,False,2025-05-24,215,202,Dormant
C01903,2025-02-01,True,False,2025-02-13,314,302,Dormant
C01904,2025-05-24,False,False,2025-05-24,202,202,Churned
C01905,2025-02-20,True,True,2025-02-23,295,292,Retained
C01906,2025-05-25,False,False,2025-07-24,201,141,Churned
C01907,2025-08-17,True,False,2025-08-25,117,109,Dormant
C01908,2025-06-11,True,False,2025-11-01,184,41,Dormant
C01909,2025-11-11,True,False,2025-11-24,31,18,Engagement
C01910,2025-06-20,False,False,2025-06-20,175,175,Churned
C01911,2025-11-14,True,True,2025-11-19,28,23,Retained
C01912,2025-04-13,True,False,2025-07-13,243,152,Dormant
C01913,2025-02-16,False,False,2025-02-16,299,299,Churned
C01914,2025-02-09,True,False,2025-02-20,306,295,Dormant
C01915,2025-08-24,True,False,2025-08-26,110,108,Dormant
C01916,2025-09-07,True,False,2025-11-30,96,12,Engagement
C01917,2025-04-15,True,True,2025-04-23,241,233,Retained
C01918,2024-12-12,True,False,2024-12-25,365,352,Dormant
C01919,2025-06-30,False,False,2025-06-30,165,165,Churned
C01920,2025-05-31,True,False,2025-06-10,195,185,Dormant
C01921,2025-01-21,True,True,2025-01-31,325,315,Retained
C01922,2025-12-11,True,False,2026-02-05,1,-55,Engagement
C01923,2025-03-01,False,True,2025-03-01,286,286,Retained
C01924,2025-01-05,False,False,2025-01-05,341,341,Churned
C01925,2025-08-22,True,False,2025-08-28,112,106,Dormant
C01926,2025-04-03,False,True,2025-04-03,253,253,Retained
C01927,2025-11-03,True,False,2025-11-12,39,30,Engagement
C01928,2025-04-10,False,False,2025-04-10,246,246,Churned
C01929,2025-09-05,True,False,2025-09-15,98,88,Dormant
C01930,2025-03-10,True,False,2025-03-11,277,276,Dormant
C01931,2025-01-08,False,True,2025-01-08,338,338,Retained
C01932,2025-04-05,True,False,2025-04-16,251,240,Dormant
C01933,2025-06-29,True,False,2025-06-30,166,165,Dormant
C01934,2025-08-28,False,True,2025-08-28,106,106,Retained
C01935,2025-04-18,True,False,2025-04-30,238,226,Dormant
C01936,2025-07-13,True,True,2025-11-20,152,22,Retained
C01937,2025-09-13,True,False,2025-09-24,90,79,Dormant
C01938,2025-02-01,True,False,2025-02-06,314,309,Dormant
C01939,2025-07-15,False,False,2025-07-15,150,150,Churned
C01940,2025-05-20,False,False,2025-05-20,206,206,Churned
C01941,2025-03-23,True,False,2025-07-29,264,136,Dormant
C01942,2025-05-12,True,False,2025-05-24,214,202,Dormant
C01943,2025-12-02,True,False,2025-12-08,10,4,Engagement
C01944,2025-04-29,True,True,2025-05-03,227,223,Retained
C01945,2025-05-22,True,False,2025-06-01,204,194,Dormant
C01946,2025-01-11,False,False,2025-01-11,335,335,Churned
C01947,2025-01-21,False,False,2025-06-30,325,165,Churned
C01948,2025-01-21,True,False,2025-02-02,325,313,Dormant
C01949,2025-07-26,True,False,2025-10-23,139,50,Dormant
C01950,2025-02-14,False,False,2025-02-14,301,301,Churned
C01951,2025-08-23,True,True,2025-08-27,111,107,Retained
C01952,2025-01-20,False,False,2025-01-20,326,326,Churned
C01953,2025-10-20,False,False,2025-10-20,53,53,Churned
C01954,2025-08-18,True,False,2025-08-30,116,104,Dormant
C01955,2025-08-31,False,True,2025-08-31,103,103,Retained
C01956,2025-08-05,True,False,2025-08-11,129,123,Dormant
C01957,2025-02-11,False,False,2025-02-11,304,304,Churned
C01958,2025-01-10,True,False,2025-01-12,336,334,Dormant
C01959,2025-09-17,False,True,2025-09-17,86,86,Retained
C01960,2025-05-06,False,False,2025-05-06,220,220,Churned
C01961,2025-11-18,False,False,2026-04-12,24,-121,Churned
C01962,2025-09-01,True,False,2025-09-07,102,96,Dormant
C01963,2025-07-28,True,False,2025-10-28,137,45,Dormant
C01964,2025-02-21,False,False,2025-08-14,294,120,Churned
C01965,2025-04-29,False,False,2025-04-29,227,227,Churned
C01966,2025-06-04,False,False,2025-06-04,191,191,Churned
C01967,2025-08-07,False,False,2025-08-07,127,127,Churned
C01968,2025-05-27,True,False,2025-11-06,199,36,Dormant
C01969,2025-10-04,True,True,2026-01-30,69,-49,Retained
C01970,2025-07-05,False,False,2025-07-05,160,160,Churned
C01971,2025-11-11,True,False,2025-12-08,31,4,Engagement
C01972,2025-09-25,False,False,2025-09-25,78,78,Churned
C01973,2025-02-28,False,True,2025-02-28,287,287,Retained
C01974,2025-09-12,False,False,2025-09-12,91,91,Churned
C01975,2025-01-30,True,False,2025-02-01,316,314,Dormant
C01976,2025-02-04,False,False,2025-02-04,311,311,Churned
C01977,2025-06-25,True,False,2025-06-25,170,170,Dormant
C01978,2025-07-28,True,False,2025-11-09,137,33,Dormant
C01979,2025-05-25,False,False,2025-05-25,201,201,Churned
C01980,2025-04-01,False,False,2025-04-01,255,255,Churned
C01981,2025-06-22,True,False,2025-06-27,173,168,Dormant
C01982,2025-12-03,True,False,2025-12-13,9,-1,Engagement
C01983,2025-05-09,True,False,2025-05-20,217,206,Dormant
C01984,2025-09-04,True,True,2025-11-04,99,38,Retained
C01985,2025-04-16,True,True,2025-04-24,240,232,Retained
C01986,2025-07-07,False,False,2025-07-07,158,158,Churned
C01987,2025-02-02,True,True,2025-02-04,313,311,Retained
C01988,2025-01-05,False,False,2025-01-05,341,341,Churned
C01989,2025-03-31,True,False,2025-04-13,256,243,Dormant
C01990,2025-10-03,False,False,2025-10-19,70,54,Churned
C01991,2025-08-10,False,False,2025-08-10,124,124,Churned
C01992,2025-09-05,True,True,2025-09-10,98,93,Retained
C01993,2025-10-21,False,False,2025-10-21,52,52,Churned
C01994,2025-12-07,False,False,2025-12-07,5,5,Acquisition
C01995,2025-10-13,True,True,2025-10-13,60,60,Retained
C01996,2025-04-15,False,True,2025-06-24,241,171,Retained
C01997,2025-02-11,True,False,2025-02-20,304,295,Dormant
C01998,2025-11-18,True,True,2025-11-18,24,24,Retained
C01999,2025-10-21,False,True,2025-10-21,52,52,Retained
C02000,2025-07-03,False,False,2025-07-03,162,162,Churned
